10.5 2.35105e-07 -4.24685e-05 -4.22334e-05
10.6 2.35101e-07 -4.12359e-05 -4.10008e-05
10.7 2.35097e-07 -4.00729e-05 -3.98378e-05
10.8 2.35093e-07 -3.89737e-05 -3.87386e-05
10.9 2.3509e-07 -3.79332e-05 -3.76981e-05
11 2.35086e-07 -3.69468e-05 -3.67117e-05
11.1 2.35083e-07 -3.60104e-05 -3.57753e-05
11.2 2.3508e-07 -3.51203e-05 -3.48852e-05
11.3 2.35078e-07 -3.42731e-05 -3.40381e-05
11.4 2.35075e-07 -3.34659e-05 -3.32308e-05
11.5 2.35073e-07 -3.26958e-05 -3.24608e-05
11.6 2.3507e-07 -3.19604e-05 -3.17253e-05
11.7 2.35068e-07 -3.12573e-05 -3.10223e-05
11.8 2.35066e-07 -3.05845e-05 -3.03495e-05
11.9 2.35063e-07 -2.99401e-05 -2.9705e-05
12 2.35061e-07 -2.93222e-05 -2.90872e-05
12.1 2.3506e-07 -2.87294e-05 -2.84943e-05
12.2 2.35058e-07 -2.816e-05 -2.7925e-05
12.3 2.35056e-07 -2.76128e-05 -2.73777e-05
12.4 2.35054e-07 -2.70864e-05 -2.68514e-05
12.5 2.35052e-07 -2.65798e-05 -2.63447e-05
12.6 2.35051e-07 -2.60917e-05 -2.58567e-05
12.7 2.35049e-07 -2.56213e-05 -2.53862e-05
12.8 2.35048e-07 -2.51675e-05 -2.49324e-05
12.9 2.35046e-07 -2.47295e-05 -2.44944e-05
13 2.35045e-07 -2.43065e-05 -2.40714e-05
13.1 2.35044e-07 -2.38977e-05 -2.36626e-05
13.2 2.35042e-07 -2.35024e-05 -2.32674e-05
13.3 2.35041e-07 -2.312e-05 -2.2885e-05
13.4 2.3504e-07 -2.27499e-05 -2.25148e-05
13.5 2.35039e-07 -2.23914e-05 -2.21564e-05
13.6 2.35038e-07 -2.20441e-05 -2.1809e-05
13.7 2.35037e-07 -2.17073e-05 -2.14723e-05
13.8 2.35035e-07 -2.13807e-05 -2.11457e-05
13.9 2.35034e-07 -2.10638e-05 -2.08287e-05
14 2.35033e-07 -2.07561e-05 -2.05211e-05
14.1 2.35032e-07 -2.04573e-05 -2.02223e-05
14.2 2.35031e-07 -2.0167e-05 -1.99319e-05
14.3 2.35031e-07 -1.98848e-05 -1.96497e-05
14.4 2.3503e-07 -1.96104e-05 -1.93753e-05
14.5 2.35029e-07 -1.93434e-05 -1.91084e-05
14.6 2.35028e-07 -1.90836e-05 -1.88486e-05
14.7 2.35027e-07 -1.88308e-05 -1.85957e-05
14.8 2.35026e-07 -1.85845e-05 -1.83495e-05
14.9 2.35025e-07 -1.83446e-05 -1.81096e-05
15 2.35025e-07 -1.81108e-05 -1.78758e-05
15.1 2.35024e-07 -1.78829e-05 -1.76479e-05
15.2 2.35023e-07 -1.76606e-05 -1.74256e-05
15.3 2.35023e-07 -1.74438e-05 -1.72088e-05
15.4 2.35022e-07 -1.72323e-05 -1.69973e-05
15.5 2.35021e-07 -1.70259e-05 -1.67908e-05
15.6 2.3502e-07 -1.68243e-05 -1.65893e-05
15.7 2.3502e-07 -1.66274e-05 -1.63924e-05
15.8 2.35019e-07 -1.64351e-05 -1.62001e-05
15.9 2.35019e-07 -1.62472e-05 -1.60122e-05
16 2.35018e-07 -1.60636e-05 -1.58285e-05
16.1 2.35017e-07 -1.5884e-05 -1.5649e-05
16.2 2.35017e-07 -1.57084e-05 -1.54734e-05
16.3 2.35016e-07 -1.55367e-05 -1.53017e-05
16.4 2.35016e-07 -1.53687e-05 -1.51337e-05
16.5 2.35015e-07 -1.52042e-05 -1.49692e-05
16.6 2.35015e-07 -1.50433e-05 -1.48083e-05
16.7 2.35014e-07 -1.48857e-05 -1.46507e-05
16.8 2.35014e-07 -1.47314e-05 -1.44964e-05
16.9 2.35013e-07 -1.45803e-05 -1.43452e-05
17 2.35013e-07 -1.44322e-05 -1.41972e-05
17.1 2.35012e-07 -1.42871e-05 -1.40521e-05
17.2 2.35012e-07 -1.41449e-05 -1.39099e-05
17.3 2.35011e-07 -1.40055e-05 -1.37705e-05
17.4 2.35011e-07 -1.38688e-05 -1.36338e-05
17.5 2.3501e-07 -1.37348e-05 -1.34997e-05
17.6 2.3501e-07 -1.36033e-05 -1.33683e-05
17.7 2.3501e-07 -1.34743e-05 -1.32393e-05
17.8 2.35009e-07 -1.33477e-05 -1.31127e-05
17.9 2.35009e-07 -1.32235e-05 -1.29885e-05
18 2.35008e-07 -1.31016e-05 -1.28666e-05
18.1 2.35008e-07 -1.29819e-05 -1.27469e-05
18.2 2.35008e-07 -1.28644e-05 -1.26294e-05
18.3 2.35007e-07 -1.2749e-05 -1.2514e-05
18.4 2.35007e-07 -1.26357e-05 -1.24007e-05
18.5 2.35006e-07 -1.25243e-05 -1.22893e-05
18.6 2.35006e-07 -1.24149e-05 -1.21799e-05
18.7 2.35006e-07 -1.23074e-05 -1.20724e-05
18.8 2.35005e-07 -1.22017e-05 -1.19667e-05
18.9 2.35005e-07 -1.20978e-05 -1.18628e-05
19 2.35005e-07 -1.19957e-05 -1.17607e-05
19.1 2.35004e-07 -1.18953e-05 -1.16603e-05
19.2 2.35004e-07 -1.17966e-05 -1.15616e-05
19.3 2.35004e-07 -1.16994e-05 -1.14644e-05
19.4 2.35003e-07 -1.16039e-05 -1.13689e-05
19.5 2.35003e-07 -1.15099e-05 -1.12749e-05
19.6 2.35003e-07 -1.14175e-05 -1.11825e-05
19.7 2.35002e-07 -1.13265e-05 -1.10915e-05
19.8 2.35002e-07 -1.12369e-05 -1.10019e-05
19.9 2.35002e-07 -1.11488e-05 -1.09138e-05
20 2.35002e-07 -1.1062e-05 -1.0827e-05
20.1 2.35001e-07 -1.09765e-05 -1.07415e-05
20.2 2.35001e-07 -1.08924e-05 -1.06574e-05
20.3 2.35001e-07 -1.08096e-05 -1.05746e-05
20.4 2.35001e-07 -1.0728e-05 -1.0493e-05
20.5 2.35e-07 -1.06476e-05 -1.04126e-05
20.6 2.35e-07 -1.05684e-05 -1.03334e-05
20.7 2.35e-07 -1.04904e-05 -1.02554e-05
