Positions for: Jupiter
5.1927 0.275407
5.17083 0.550041
5.13444 0.82313
5.08363 1.09391
5.01854 1.36161
4.93936 1.62549
4.84631 1.88481
4.73963 2.13882
4.61962 2.38681
4.48662 2.62809
4.341 2.86196
4.18316 3.08777
4.01354 3.30486
3.8326 3.51263
3.64087 3.71047
3.43887 3.89781
3.22717 4.07412
3.00637 4.23889
2.77708 4.39164
2.53996 4.53191
2.29568 4.6593
2.04493 4.77343
1.78842 4.87396
1.52689 4.9606
1.26108 5.03306
0.991771 5.09114
0.719724 5.13465
0.445728 5.16345
0.170578 5.17745
-0.104926 5.17657
-0.37998 5.16082
-0.653782 5.13022
-0.925526 5.08485
-1.19441 5.02483
-1.45965 4.95032
-1.72045 4.86151
-1.97605 4.75868
-2.22567 4.64209
-2.46858 4.51209
-2.70404 4.36905
-2.93135 4.21338
-3.14983 4.04554
-3.35882 3.86602
-3.55768 3.67534
-3.74582 3.47407
-3.92265 3.26281
-4.08765 3.04217
-4.24031 2.81283
-4.38016 2.57546
-4.50677 2.33077
-4.61977 2.0795
-4.71879 1.8224
-4.80354 1.56025
-4.87376 1.29385
-4.92923 1.02398
-4.96977 0.751472
-4.99527 0.477148
-5.00565 0.201836
-5.00086 -0.073629
-4.98094 -0.348415
-4.94594 -0.621689
-4.89596 -0.892625
-4.83117 -1.1604
-4.75175 -1.42422
-4.65797 -1.68327
-4.55009 -1.93678
-4.42846 -2.18398
-4.29345 -2.42414
-4.14547 -2.65653
-3.98497 -2.88046
-3.81244 -3.09526
-3.62841 -3.30029
-3.43344 -3.49494
-3.22812 -3.67865
-3.01307 -3.85086
-2.78894 -4.01107
-2.5564 -4.15883
-2.31616 -4.29369
-2.06893 -4.41527
-1.81545 -4.52321
-1.55648 -4.61723
-1.29279 -4.69704
-1.02516 -4.76244
-0.754376 -4.81323
-0.48124 -4.84929
-0.206554 -4.87053
0.0688782 -4.8769
0.344253 -4.86839
0.618768 -4.84505
0.891627 -4.80695
1.16204 -4.75423
1.42923 -4.68705
1.69243 -4.60562
1.95087 -4.51018
2.20383 -4.40103
2.45059 -4.27849
2.69043 -4.14293
2.92269 -3.99474
3.1467 -3.83435
3.36183 -3.66224
3.56748 -3.47891
3.76306 -3.28488
3.94804 -3.08071
4.1219 -2.86698
4.28414 -2.64432
4.43432 -2.41335
4.57203 -2.17473
4.69687 -1.92913
4.8085 -1.67726
4.90662 -1.41982
4.99095 -1.15754
5.06126 -0.891155
5.11735 -0.621423
5.15908 -0.349099
5.18632 -0.0749472
5.199 0.200263
5.19709 0.475758
5.1806 0.750766
5.14955 1.02451
5.10406 1.29623
5.04423 1.56516
4.97023 1.83054
4.88227 2.09162
4.78059 2.34767
4.66547 2.59797
4.53723 2.84181
4.39622 3.07849
4.24285 3.30735
4.07752 3.52774
3.90071 3.73902
3.71291 3.9406
3.51464 4.13188
3.30646 4.31234
3.08895 4.48143
2.86272 4.63867
2.62842 4.7836
2.38671 4.9158
2.13827 5.03488
1.8838 5.14048
1.62405 5.23228
1.35973 5.31001
1.09163 5.37344
0.820502 5.42236
0.547135 5.45662
0.272319 5.47609
-0.00314765 5.48072
-0.278463 5.47048
-0.552822 5.44537
-0.825422 5.40545
-1.09546 5.35084
-1.36214 5.28167
-1.62468 5.19813
-1.88229 5.10045
-2.13421 4.98892
-2.37969 4.86384
-2.618 4.72558
-2.84841 4.57454
-3.07024 4.41115
-3.28282 4.2359
-3.4855 4.04928
-3.67768 3.85187
-3.85876 3.64423
-4.02821 3.42699
-4.18549 3.20079
-4.33014 2.96631
-4.4617 2.72424
-4.57978 2.47532
-4.68402 2.22029
-4.77409 1.95992
-4.84971 1.69499
-4.91067 1.42631
-4.95675 1.15468
-4.98783 0.880931
-5.00381 0.605885
-5.00464 0.330377
-4.99032 0.0552408
-4.96089 -0.218692
-4.91643 -0.490591
-4.8571 -0.759636
-4.78307 -1.02501
-4.69457 -1.28592
-4.59187 -1.54157
-4.47528 -1.7912
-4.34517 -2.03405
-4.20193 -2.26939
-4.046 -2.49653
-3.87786 -2.71478
-3.69802 -2.9235
-3.50703 -3.12206
-3.30546 -3.30987
-3.09393 -3.48639
-2.87307 -3.6511
