Positions for: Earth
0.998027 0.0627905
0.992115 0.125333
0.982287 0.187381
0.968583 0.24869
0.951057 0.309017
0.929776 0.368125
0.904827 0.425779
0.876307 0.481754
0.844328 0.535827
0.809017 0.587785
0.770513 0.637424
0.728969 0.684547
0.684547 0.728968
0.637424 0.770513
0.587785 0.809017
0.535827 0.844328
0.481753 0.876306
0.425779 0.904827
0.368124 0.929776
0.309017 0.951056
0.248689 0.968582
0.187381 0.982286
0.125333 0.992114
0.06279 0.998025
-5.07266e-07 0.999998
-0.062791 0.998025
-0.125334 0.992113
-0.187382 0.982285
-0.24869 0.96858
-0.309017 0.951053
-0.368125 0.929773
-0.425779 0.904823
-0.481753 0.876302
-0.535826 0.844323
-0.587785 0.809012
-0.637423 0.770508
-0.684546 0.728962
-0.728967 0.68454
-0.770511 0.637417
-0.809014 0.587778
-0.844324 0.535819
-0.876302 0.481745
-0.904822 0.42577
-0.92977 0.368115
-0.95105 0.309007
-0.968575 0.24868
-0.982278 0.187371
-0.992105 0.125323
-0.998015 0.0627799
-0.999987 -1.06631e-05
-0.998013 -0.0628012
-0.9921 -0.125344
-0.982271 -0.187392
-0.968565 -0.2487
-0.951037 -0.309027
-0.929756 -0.368134
-0.904805 -0.425788
-0.876283 -0.481762
-0.844303 -0.535834
-0.80899 -0.587791
-0.770485 -0.637429
-0.728939 -0.684551
-0.684516 -0.728971
-0.637392 -0.770514
-0.587752 -0.809017
-0.535792 -0.844326
-0.481718 -0.876303
-0.425743 -0.904821
-0.368087 -0.929769
-0.308979 -0.951047
-0.248651 -0.968572
-0.187342 -0.982273
-0.125294 -0.992099
-0.0627508 -0.998008
3.98509e-05 -0.999979
0.0628303 -0.998004
0.125373 -0.99209
0.187421 -0.98226
0.248729 -0.968553
0.309055 -0.951024
0.368162 -0.929742
0.425816 -0.90479
0.481789 -0.876268
0.535861 -0.844287
0.587818 -0.808974
0.637455 -0.770468
0.684576 -0.728922
0.728996 -0.684498
0.770539 -0.637374
0.809041 -0.587733
0.84435 -0.535773
0.876326 -0.481699
0.904844 -0.425724
0.929791 -0.368068
0.951069 -0.308959
0.968593 -0.248632
0.982295 -0.187322
0.99212 -0.125274
0.998029 -0.062731
1 5.95916e-05
0.998024 0.06285
0.992109 0.125392
0.982279 0.18744
0.968573 0.248748
0.951044 0.309075
0.929761 0.368181
0.904809 0.425835
0.876287 0.481808
0.844306 0.53588
0.808993 0.587837
0.770487 0.637474
0.72894 0.684596
0.684517 0.729015
0.637392 0.770558
0.587752 0.80906
0.535792 0.844368
0.481717 0.876345
0.425742 0.904863
0.368086 0.92981
0.308978 0.951087
0.24865 0.968611
0.18734 0.982313
0.125292 0.992137
0.062749 0.998047
-4.16525e-05 1.00002
-0.0628321 0.998041
-0.125375 0.992126
-0.187422 0.982296
-0.24873 0.968589
-0.309056 0.951059
-0.368163 0.929777
-0.425817 0.904824
-0.48179 0.876301
-0.535861 0.84432
-0.587818 0.809006
-0.637455 0.7705
-0.684576 0.728953
-0.728995 0.684529
-0.770537 0.637404
-0.809038 0.587763
-0.844346 0.535803
-0.876322 0.481728
-0.904839 0.425752
-0.929786 0.368095
-0.951062 0.308987
-0.968585 0.248659
-0.982286 0.187349
-0.99211 0.1253
-0.998018 0.0627573
-0.999987 -3.3362e-05
-0.99801 -0.0628238
-0.992094 -0.125366
-0.982263 -0.187414
-0.968555 -0.248721
-0.951024 -0.309047
-0.92974 -0.368154
-0.904787 -0.425807
-0.876263 -0.481779
-0.84428 -0.53585
-0.808966 -0.587806
-0.770458 -0.637442
-0.72891 -0.684562
-0.684486 -0.728981
-0.63736 -0.770522
-0.587718 -0.809022
-0.535757 -0.844329
-0.481681 -0.876304
-0.425705 -0.90482
-0.368048 -0.929765
-0.308939 -0.951041
-0.248611 -0.968563
-0.187301 -0.982262
-0.125252 -0.992085
-0.0627089 -0.997992
8.18022e-05 -0.99996
0.0628722 -0.997982
0.125414 -0.992065
0.187462 -0.982233
0.248769 -0.968524
0.309095 -0.950992
0.368201 -0.929708
0.425854 -0.904753
0.481826 -0.876229
0.535896 -0.844245
0.587852 -0.80893
0.637487 -0.770422
0.684607 -0.728874
0.729025 -0.684449
0.770566 -0.637322
0.809065 -0.58768
0.844372 -0.535719
0.876346 -0.481643
0.904862 -0.425666
0.929807 -0.36801
0.951082 -0.3089
0.968603 -0.248572
0.982302 -0.187262
0.992125 -0.125213
0.998032 -0.0626699
1 0.000120795
0.998021 0.0629112
0.992104 0.125453
0.982271 0.187501
0.968562 0.248808
0.95103 0.309134
0.929745 0.36824
0.904791 0.425892
0.876266 0.481864
0.844283 0.535935
0.808968 0.58789
0.77046 0.637526
0.728911 0.684645
0.684486 0.729063
0.637359 0.770604
0.587717 0.809103
0.535756 0.84441
0.48168 0.876384
0.425703 0.9049
0.368046 0.929844
0.308937 0.951119
0.248608 0.968641
0.187298 0.982339
0.12525 0.992161
0.0627063 0.998068
-8.44099e-05 1.00004
-0.0628748 0.998057
-0.125417 0.992139
-0.187464 0.982306
-0.248772 0.968597
-0.309097 0.951065
-0.368203 0.929779
-0.425855 0.904825
-0.481827 0.876299
-0.535897 0.844315
-0.587852 0.809
-0.637488 0.770491
-0.684607 0.728942
-0.729024 0.684516
-0.770564 0.637389
-0.809063 0.587747
-0.844369 0.535785
-0.876343 0.481709
-0.904858 0.425731
-0.929801 0.368074
-0.951075 0.308964
-0.968596 0.248636
-0.982294 0.187326
-0.992115 0.125276
-0.99802 0.0627331
-0.999987 -5.76731e-05
-0.998007 -0.062848
-0.992089 -0.12539
-0.982254 -0.187437
-0.968544 -0.248744
-0.951011 -0.30907
-0.929724 -0.368175
-0.904768 -0.425827
-0.876242 -0.481798
-0.844257 -0.535868
-0.80894 -0.587822
-0.770431 -0.637457
-0.728881 -0.684575
-0.684454 -0.728991
-0.637326 -0.770531
-0.587683 -0.809029
-0.53572 -0.844334
-0.481643 -0.876306
-0.425666 -0.90482
-0.368008 -0.929762
-0.308898 -0.951035
-0.248568 -0.968555
-0.187258 -0.982251
-0.125209 -0.992071
-0.0626654 -0.997976
0.000125366 -0.999941
0.0629157 -0.99796
0.125458 -0.992041
0.187505 -0.982206
0.248811 -0.968494
0.309136 -0.95096
0.368241 -0.929672
0.425893 -0.904716
0.481864 -0.876189
0.535933 -0.844203
0.587887 -0.808886
0.637521 -0.770376
0.684639 -0.728825
0.729055 -0.684398
0.770593 -0.63727
0.809091 -0.587626
0.844395 -0.535663
0.876367 -0.481586
0.904881 -0.425608
0.929823 -0.36795
0.951095 -0.30884
0.968614 -0.24851
0.982311 -0.1872
0.99213 -0.125151
0.998034 -0.0626072
0.999999 0.000183611
0.998018 0.0629739
0.992098 0.125516
0.982263 0.187563
0.968551 0.24887
0.951017 0.309194
0.929729 0.368299
0.904772 0.425951
0.876245 0.481922
0.844259 0.535991
0.808942 0.587945
0.770431 0.637578
0.728881 0.684696
0.684454 0.729112
0.637325 0.770651
0.587681 0.809148
0.535718 0.844452
0.481641 0.876424
0.425663 0.904937
0.368005 0.929879
0.308895 0.951151
0.248565 0.96867
0.187255 0.982366
0.125206 0.992186
0.062662 0.998089
-0.00012878 1.00005
-0.0629191 0.998073
-0.125461 0.992153
-0.187508 0.982317
-0.248815 0.968605
-0.309139 0.95107
-0.368244 0.929782
-0.425895 0.904825
-0.481866 0.876297
-0.535935 0.84431
-0.587888 0.808992
-0.637522 0.770482
-0.684639 0.72893
-0.729055 0.684503
-0.770593 0.637374
-0.809089 0.58773
-0.844393 0.535766
-0.876364 0.481688
-0.904876 0.42571
-0.929818 0.368051
-0.951089 0.308941
-0.968607 0.248611
-0.982302 0.1873
-0.99212 0.125251
-0.998023 0.0627073
-0.999987 -8.35963e-05
-0.998004 -0.0628739
-0.992083 -0.125416
-0.982246 -0.187462
-0.968532 -0.248769
-0.950997 -0.309093
-0.929707 -0.368198
-0.904749 -0.425849
-0.87622 -0.481819
-0.844233 -0.535887
-0.808913 -0.58784
-0.770402 -0.637472
-0.72885 -0.684589
-0.684421 -0.729003
-0.637291 -0.77054
-0.587646 -0.809036
-0.535682 -0.844339
-0.481604 -0.876309
-0.425625 -0.90482
-0.367966 -0.92976
-0.308855 -0.95103
-0.248525 -0.968547
-0.187214 -0.982241
-0.125164 -0.992058
-0.0626203 -0.99796
0.000170541 -0.999922
0.0629608 -0.997939
0.125503 -0.992016
0.187549 -0.982178
0.248855 -0.968464
0.309179 -0.950927
0.368283 -0.929637
0.425934 -0.904678
0.481903 -0.876148
0.535971 -0.84416
0.587924 -0.80884
0.637556 -0.770328
0.684672 -0.728775
0.729086 -0.684346
0.770622 -0.637216
0.809117 -0.58757
0.84442 -0.535606
0.876389 -0.481527
0.9049 -0.425548
0.929839 -0.367889
0.951109 -0.308777
0.968625 -0.248447
0.982319 -0.187136
0.992136 -0.125087
0.998037 -0.0625428
0.999999 0.000248039
0.998015 0.0630382
0.992092 0.12558
0.982254 0.187626
0.968539 0.248933
0.951002 0.309257
0.929712 0.368361
0.904753 0.426011
0.876223 0.48198
0.844234 0.536048
0.808915 0.588
0.770402 0.637632
0.728849 0.684748
0.68442 0.729162
0.63729 0.770699
0.587644 0.809194
0.53568 0.844495
0.481601 0.876465
0.425621 0.904975
0.367962 0.929915
0.308851 0.951184
0.248521 0.9687
0.18721 0.982394
0.12516 0.99221
0.0626161 0.998111
-0.000174761 1.00007
-0.062965 0.998089
-0.125507 0.992165
-0.187553 0.982327
-0.248859 0.968612
-0.309183 0.951074
-0.368287 0.929783
-0.425937 0.904824
-0.481906 0.876293
-0.535974 0.844304
-0.587926 0.808984
-0.637557 0.770471
-0.684673 0.728918
-0.729086 0.684488
-0.770622 0.637357
-0.809116 0.587711
-0.844418 0.535746
-0.876386 0.481667
-0.904896 0.425687
-0.929834 0.368027
-0.951103 0.308916
-0.968618 0.248585
-0.98231 0.187274
-0.992126 0.125224
-0.998026 0.0626798
-0.999987 -0.000111132
-0.998001 -0.0629013
-0.992077 -0.125443
-0.982237 -0.187489
-0.968521 -0.248795
-0.950982 -0.309119
-0.92969 -0.368222
-0.904729 -0.425872
-0.876197 -0.48184
-0.844208 -0.535907
-0.808886 -0.587858
-0.770372 -0.637489
-0.728818 -0.684604
-0.684387 -0.729016
-0.637255 -0.770551
-0.587608 -0.809045
-0.535643 -0.844345
-0.481563 -0.876312
-0.425582 -0.904821
-0.367922 -0.929758
-0.30881 -0.951026
-0.248479 -0.96854
-0.187168 -0.982231
-0.125118 -0.992045
-0.0625736 -0.997944
0.000217329 -0.999903
0.0630075 -0.997917
0.125549 -0.991991
0.187595 -0.98215
0.248901 -0.968433
0.309224 -0.950893
0.368327 -0.929601
0.425976 -0.904639
0.481944 -0.876106
0.536011 -0.844116
0.587961 -0.808793
0.637592 -0.770279
0.684706 -0.728724
0.729118 -0.684293
0.770652 -0.63716
0.809145 -0.587513
0.844445 -0.535547
0.876411 -0.481467
0.90492 -0.425486
0.929856 -0.367826
0.951123 -0.308714
0.968637 -0.248383
0.982328 -0.187071
0.992141 -0.125021
0.99804 -0.0624769
0.999999 0.00031408
0.998012 0.0631042
0.992086 0.125646
0.982245 0.187692
0.968528 0.248997
0.950988 0.30932
0.929695 0.368423
0.904732 0.426073
0.8762 0.482041
0.844209 0.536107
0.808887 0.588057
0.770372 0.637688
0.728817 0.684802
0.684385 0.729213
0.637253 0.770747
0.587606 0.80924
0.535639 0.84454
0.481559 0.876506
0.425578 0.905014
0.367918 0.929951
0.308806 0.951218
0.248475 0.968731
0.187163 0.982421
0.125113 0.992235
0.0625686 0.998133
-0.000222355 1.00009
-0.0630125 0.998104
-0.125554 0.992178
-0.1876 0.982337
-0.248905 0.968619
-0.309228 0.951078
-0.368331 0.929785
-0.42598 0.904822
-0.481948 0.876289
-0.536014 0.844297
-0.587964 0.808974
-0.637594 0.770459
-0.684707 0.728904
-0.729119 0.684472
-0.770652 0.637339
-0.809144 0.587691
-0.844443 0.535724
-0.876409 0.481643
-0.904916 0.425662
-0.929852 0.368001
-0.951118 0.308889
-0.96863 0.248557
-0.982319 0.187245
-0.992132 0.125195
-0.998029 0.0626508
-0.999987 -0.000140279
-0.997998 -0.0629304
-0.992071 -0.125472
-0.982228 -0.187517
-0.968509 -0.248823
-0.950967 -0.309145
-0.929672 -0.368248
-0.904708 -0.425896
-0.876174 -0.481864
-0.844182 -0.535929
-0.808858 -0.587878
-0.770341 -0.637507
-0.728785 -0.68462
-0.684352 -0.72903
-0.637218 -0.770563
-0.587569 -0.809054
-0.535602 -0.844351
-0.48152 -0.876316
-0.425539 -0.904822
-0.367877 -0.929757
-0.308764 -0.951022
-0.248433 -0.968533
-0.18712 -0.982221
-0.12507 -0.992032
-0.0625253 -0.997928
0.000265729 -0.999884
0.0630558 -0.997895
0.125597 -0.991966
0.187642 -0.982122
0.248947 -0.968402
0.30927 -0.950859
0.368372 -0.929564
0.42602 -0.904599
0.481987 -0.876064
0.536052 -0.844071
0.588001 -0.808746
0.637629 -0.770229
0.684741 -0.728672
0.729151 -0.684238
0.770683 -0.637104
0.809173 -0.587455
0.84447 -0.535487
0.876435 -0.481405
0.90494 -0.425423
0.929874 -0.367762
0.951138 -0.308649
0.968649 -0.248317
0.982336 -0.187004
0.992147 -0.124954
0.998043 -0.0624093
0.999999 0.000381732
0.998009 0.0631717
0.99208 0.125713
0.982236 0.187758
0.968515 0.249063
0.950972 0.309386
0.929676 0.368488
0.904711 0.426136
0.876176 0.482102
0.844183 0.536167
0.808858 0.588116
0.77034 0.637744
0.728783 0.684856
0.68435 0.729266
0.637215 0.770797
0.587566 0.809288
0.535598 0.844585
0.481516 0.876549
0.425534 0.905054
0.367872 0.929988
0.308759 0.951252
0.248427 0.968762
0.187115 0.982449
0.125064 0.99226
0.0625195 0.998154
-0.000271561 1.00011
-0.0630616 0.99812
-0.125603 0.992191
-0.187648 0.982346
-0.248953 0.968625
-0.309275 0.951082
-0.368377 0.929785
-0.426025 0.90482
-0.481991 0.876284
-0.536055 0.84429
-0.588004 0.808964
-0.637632 0.770446
-0.684743 0.728888
-0.729152 0.684454
-0.770684 0.637319
-0.809173 0.58767
-0.844469 0.535701
-0.876433 0.481619
-0.904937 0.425636
-0.92987 0.367974
-0.951133 0.30886
-0.968642 0.248528
-0.982328 0.187216
-0.992138 0.125165
-0.998031 0.0626201
-0.999986 -0.000171039
-0.997995 -0.062961
-0.992064 -0.125502
-0.982218 -0.187547
-0.968496 -0.248852
-0.950951 -0.309174
-0.929654 -0.368275
-0.904687 -0.425922
-0.87615 -0.481888
-0.844155 -0.535952
-0.808828 -0.5879
-0.770309 -0.637527
-0.72875 -0.684637
-0.684315 -0.729045
-0.637179 -0.770576
-0.587529 -0.809064
-0.53556 -0.844359
-0.481477 -0.876321
-0.425493 -0.904825
-0.367831 -0.929756
-0.308717 -0.951018
-0.248384 -0.968526
-0.187071 -0.982211
-0.12502 -0.992019
-0.0624754 -0.997912
0.000315741 -0.999865
0.0631057 -0.997872
0.125647 -0.991941
0.187692 -0.982094
0.248996 -0.96837
0.309318 -0.950825
0.368418 -0.929526
0.426065 -0.904559
0.482031 -0.876021
0.536094 -0.844025
0.588041 -0.808697
0.637668 -0.770178
0.684778 -0.728618
0.729185 -0.684183
0.770715 -0.637046
0.809203 -0.587395
0.844497 -0.535426
0.876459 -0.481342
0.904961 -0.425359
0.929893 -0.367696
0.951154 -0.308582
0.968661 -0.248249
0.982346 -0.186936
0.992153 -0.124885
0.998046 -0.0623402
0.999999 0.000450997
0.998005 0.0632409
0.992073 0.125782
0.982226 0.187827
0.968502 0.249131
0.950957 0.309452
0.929658 0.368553
0.90469 0.4262
0.876151 0.482165
0.844155 0.536228
0.808828 0.588175
0.770308 0.637802
0.728748 0.684912
0.684313 0.729319
0.637176 0.770848
0.587525 0.809336
0.535555 0.84463
0.481472 0.876592
0.425488 0.905094
0.367825 0.930025
0.308711 0.951286
0.248378 0.968793
0.187065 0.982477
0.125013 0.992285
0.0624688 0.998176
-0.00032238 1.00013
-0.0631123 0.998135
-0.125653 0.992203
-0.187698 0.982355
-0.249002 0.968631
-0.309324 0.951085
-0.368424 0.929785
-0.426071 0.904817
-0.482036 0.876278
-0.536098 0.844281
-0.588045 0.808953
-0.637671 0.770433
-0.68478 0.728872
-0.729187 0.684436
-0.770716 0.637299
-0.809203 0.587647
-0.844497 0.535677
-0.876457 0.481593
-0.904959 0.425609
-0.929889 0.367945
-0.951149 0.308831
-0.968655 0.248497
-0.982338 0.187184
-0.992144 0.125133
-0.998035 0.0625878
-0.999986 -0.000203411
-0.997991 -0.0629933
-0.992058 -0.125534
-0.982209 -0.187579
-0.968483 -0.248883
-0.950935 -0.309204
-0.929635 -0.368304
-0.904665 -0.42595
-0.876125 -0.481914
-0.844127 -0.535976
-0.808798 -0.587922
-0.770276 -0.637547
-0.728715 -0.684656
-0.684278 -0.729062
-0.63714 -0.770589
-0.587487 -0.809075
-0.535516 -0.844368
-0.481431 -0.876327
-0.425447 -0.904827
-0.367783 -0.929756
-0.308668 -0.951015
-0.248334 -0.96852
-0.187021 -0.982202
-0.124969 -0.992007
-0.0624239 -0.997896
0.000367366 -0.999846
0.0631572 -0.99785
0.125698 -0.991915
0.187742 -0.982065
0.249046 -0.968339
0.309367 -0.95079
0.368466 -0.929488
0.426112 -0.904518
0.482076 -0.875977
0.536137 -0.843978
0.588083 -0.808648
0.637707 -0.770126
0.684815 -0.728564
0.72922 -0.684126
0.770748 -0.636987
0.809233 -0.587334
0.844525 -0.535363
0.876484 -0.481278
0.904983 -0.425293
0.929911 -0.367629
0.95117 -0.308513
0.968674 -0.24818
0.982355 -0.186866
0.99216 -0.124814
0.998049 -0.0622694
0.999999 0.000521874
0.998002 0.0633117
0.992067 0.125852
0.982216 0.187897
0.968489 0.2492
0.95094 0.309521
0.929638 0.368621
0.904667 0.426266
0.876126 0.48223
0.844127 0.536291
0.808797 0.588236
0.770275 0.637861
0.728712 0.684968
0.684274 0.729373
0.637136 0.7709
0.587482 0.809386
0.535511 0.844677
0.481426 0.876636
0.425441 0.905135
0.367776 0.930063
0.308661 0.951321
0.248327 0.968825
0.187013 0.982506
0.124961 0.99231
0.0624165 0.998198
-0.00037481 1.00015
-0.0631646 0.998151
-0.125705 0.992215
-0.18775 0.982364
-0.249053 0.968637
-0.309373 0.951087
-0.368473 0.929784
-0.426118 0.904813
-0.482082 0.876271
-0.536143 0.844272
-0.588088 0.808941
-0.637711 0.770418
-0.684819 0.728855
-0.729223 0.684416
-0.770749 0.637277
-0.809234 0.587623
-0.844525 0.535651
-0.876482 0.481565
-0.904981 0.42558
-0.929908 0.367915
-0.951165 0.308799
-0.968668 0.248465
-0.982347 0.187151
-0.99215 0.125099
-0.998038 0.062554
-0.999986 -0.000237395
-0.997988 -0.0630272
-0.992051 -0.125568
-0.982198 -0.187612
-0.96847 -0.248915
-0.950919 -0.309235
-0.929615 -0.368334
-0.904642 -0.425979
-0.876099 -0.481942
-0.844099 -0.536002
-0.808766 -0.587946
-0.770242 -0.637569
-0.728679 -0.684675
